Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,docket_number,result,remanded,result text
koresko-v-chao-opposition.txt,1.0,3531.0,96.59,42.47,7.68,43.86,10.67,27.67,60.8,35.54,4.87,1.61,0.62,0.0,0.0,0.17,0.82,3.26,8.35,12.57,4.08,1.59,4.28,1.47,6.4,1.25,0.74,0.79,8.35,1.3,3.43,2.21,1.22,0.06,0.62,0.4,3.31,0.08,0.0,0.03,0.23,9.09,2.38,1.73,0.37,2.35,0.59,3.09,0.99,0.74,0.17,0.03,0.42,0.03,0.31,0.0,0.08,7.73,0.85,1.93,4.67,0.62,0.62,1.64,3.54,1.13,6.88,0.37,5.07,1.16,7.28,0.25,0.79,1.59,0.2,0.06,0.88,0.03,0.74,0.03,0.06,0.0,30.36,12.8,6.57,0.0,0.45,0.0,0.0,1.64,1.76,1.3,5.21,0.62,05-1501,3,0,Petition DENIED.
kosinski-v-united-states.pdf,1.0,4836.0,96.83,55.01,4.47,64.19,10.33,24.81,61.68,37.01,6.37,2.11,0.66,0.06,0.02,1.24,0.12,4.26,9.12,12.88,3.91,1.94,4.03,0.68,7.32,2.01,1.18,0.7,8.02,0.68,4.82,3.25,1.22,0.29,0.29,0.39,4.45,0.02,0.0,0.0,1.3,9.64,3.08,1.59,0.85,1.96,1.59,1.9,0.93,0.87,0.02,0.02,1.03,0.21,0.7,0.0,0.1,5.54,0.87,1.51,2.58,0.95,1.34,2.94,3.72,0.25,7.24,0.58,5.13,1.53,4.07,0.23,0.97,1.24,0.06,0.08,1.61,0.02,1.41,0.08,0.08,0.0,60.67,37.16,5.69,0.12,0.43,0.0,0.0,3.76,4.07,1.74,5.11,2.58,20-1161,3,0,Petition DENIED.
kotula-v-united-states-opposition.txt,1.0,5354.0,96.44,46.04,3.19,24.0,11.06,24.08,58.22,36.78,5.72,1.96,0.6,0.0,0.02,1.29,0.07,3.75,8.52,12.72,5.08,1.49,3.23,1.34,8.55,1.74,0.82,0.52,9.69,0.84,3.9,1.87,1.98,0.26,0.69,0.24,3.34,0.07,0.0,0.02,1.42,8.61,2.58,1.61,0.95,1.03,1.05,2.41,0.77,0.64,0.04,0.07,0.35,0.09,0.13,0.02,0.11,5.14,0.49,0.69,2.76,0.73,0.92,3.59,3.23,0.21,6.52,0.37,4.91,1.16,3.77,0.28,0.88,1.61,0.49,0.0,0.75,0.0,0.64,0.02,0.06,0.0,29.25,11.13,6.46,0.02,0.67,0.0,0.0,1.77,2.2,1.21,5.19,0.58,07-67,3,0,Petition DENIED.
kramer-v-united-states.pdf,1.0,8579.0,96.22,37.38,19.45,27.71,10.64,24.48,54.78,33.51,4.85,1.5,0.49,0.01,0.0,0.9,0.1,3.35,7.47,12.01,3.94,1.45,3.73,1.55,6.39,3.23,1.63,0.58,14.45,1.42,2.97,1.53,1.41,0.16,0.66,0.29,2.04,0.05,0.03,0.01,0.97,8.16,1.89,1.35,0.79,1.75,0.96,3.23,0.76,0.7,0.03,0.02,0.49,0.01,0.24,0.0,0.23,4.32,0.03,1.28,2.69,0.35,0.44,2.84,2.95,0.15,11.91,1.46,6.7,3.44,1.93,0.28,0.44,0.08,0.01,0.07,0.75,0.0,0.61,0.09,0.05,0.0,73.71,52.05,6.21,0.19,0.5,0.0,0.0,3.74,2.67,1.14,5.94,1.27,15-787,3,0,Petition DENIED.
kumar-v-united-states-opposition.pdf,1.0,6048.0,97.77,46.63,10.96,6.26,11.08,22.5,59.57,36.39,4.71,1.32,0.64,0.0,0.02,0.58,0.08,3.39,10.55,12.22,4.66,1.79,3.17,1.17,7.39,2.79,2.12,0.88,10.81,1.27,3.47,0.84,2.61,0.17,1.69,0.21,3.41,0.02,0.03,0.0,0.61,8.38,2.31,2.07,0.76,0.88,1.04,2.45,0.48,0.41,0.02,0.02,0.2,0.0,0.18,0.0,0.02,4.88,0.55,0.46,2.98,0.18,0.89,2.76,3.11,0.28,9.56,0.56,5.39,2.94,3.22,0.78,0.69,0.3,0.02,0.0,1.72,0.0,0.96,0.07,0.0,0.0,50.91,33.02,6.37,0.08,0.5,0.0,0.0,1.55,1.72,1.12,5.85,0.69,10-961,3,0,Petition DENIED.
kurji-v-holder-opposition.txt,1.0,3865.0,94.56,41.21,6.27,26.63,10.56,21.42,59.77,38.73,6.42,2.64,0.72,0.0,0.03,1.79,0.1,3.78,8.51,12.26,4.94,2.07,3.98,1.84,7.92,2.15,1.24,0.8,9.16,0.88,2.9,1.47,1.42,0.0,0.39,0.41,3.36,0.0,0.05,0.03,1.76,9.16,2.35,1.22,1.14,1.94,0.8,3.05,1.14,1.06,0.05,0.03,0.39,0.05,0.23,0.0,0.13,3.88,0.1,1.14,2.69,0.05,0.65,2.77,4.29,0.39,8.59,1.99,3.62,3.13,2.41,0.28,0.8,0.13,0.08,0.0,1.6,0.0,1.5,0.03,0.05,0.0,33.17,13.04,5.05,0.05,0.57,0.0,0.0,1.6,2.33,1.27,7.94,1.32,08-1478,3,0,Petition DENIED.
kurns-v-railiroad-friction-prods-corp-amicus-merits.pdf,1.0,10308.0,96.59,39.99,4.55,40.61,11.28,24.21,55.6,34.78,3.92,0.99,0.31,0.0,0.0,0.18,0.49,2.93,8.14,12.37,4.15,1.81,4.89,1.1,6.81,2.56,1.23,0.77,10.76,1.15,2.62,1.7,0.87,0.02,0.31,0.11,2.09,0.03,0.01,0.03,0.17,8.84,1.23,2.66,0.89,1.91,0.62,3.2,0.65,0.5,0.04,0.05,1.62,0.38,1.23,0.0,0.18,6.12,0.17,0.94,4.01,0.16,1.27,1.53,4.13,0.46,7.18,0.96,4.97,1.14,5.33,0.35,0.18,0.33,0.0,0.04,0.98,0.01,0.9,0.01,0.02,0.0,59.29,38.94,6.5,0.2,0.4,0.01,0.0,2.88,2.33,0.85,5.68,1.49,10-879,0,0,Adjudged to be AFFIRMED.
kwong-v-holder-opposition.pdf,1.0,9668.0,96.13,53.31,8.5,8.56,13.97,25.42,64.15,41.57,6.27,2.45,0.25,0.03,0.08,2.04,0.05,3.82,9.43,14.08,5.55,1.84,4.64,1.4,8.83,2.45,1.59,0.69,7.93,1.21,3.14,0.85,2.29,0.46,0.95,0.2,5.37,0.16,0.14,0.08,2.02,9.6,2.45,1.71,0.73,2.09,1.19,3.0,0.81,0.6,0.13,0.07,0.33,0.04,0.22,0.0,0.07,4.9,0.39,1.15,2.81,0.28,0.42,3.38,4.05,0.52,9.84,1.43,5.34,3.04,1.86,0.19,0.77,0.27,0.03,0.0,1.27,0.01,1.09,0.05,0.12,0.0,36.49,17.98,5.1,0.14,0.16,0.02,0.0,3.79,2.12,1.14,5.04,1.01,12-150,3,0,Petition DENIED.
l-3-commncs-corp-v-honeywell-intl-response-hold.pdf,1.0,4784.0,97.09,42.29,11.71,34.09,11.64,21.45,63.15,38.71,4.39,0.63,0.5,0.0,0.0,0.06,0.06,3.76,10.62,12.44,5.81,1.9,3.95,1.4,9.05,2.76,1.09,0.75,9.82,1.17,1.78,1.13,0.65,0.08,0.13,0.25,2.86,0.04,0.08,0.0,0.1,11.77,3.78,1.82,1.44,1.53,1.8,2.91,3.2,2.97,0.04,0.04,0.4,0.1,0.06,0.02,0.23,4.56,0.31,1.69,2.32,0.27,0.33,3.93,4.2,0.38,8.17,0.67,5.27,2.19,2.88,2.24,0.65,0.21,0.02,0.0,0.73,0.0,0.67,0.04,0.02,0.0,43.08,25.94,5.58,0.1,0.36,0.0,0.0,3.32,1.76,1.19,3.89,0.94,10-491,3,0,Petition DENIED.
lagos-v-united-states.pdf,1.0,4293.0,97.13,41.8,10.05,12.97,10.73,25.23,57.75,33.19,4.57,1.0,0.44,0.05,0.0,0.16,0.35,3.56,7.41,12.6,3.7,1.23,3.66,1.14,6.15,2.73,1.28,0.49,10.97,2.05,3.84,1.44,2.4,0.14,0.84,0.44,2.42,0.02,0.05,0.0,0.21,7.76,1.54,1.51,0.77,1.65,0.77,2.89,0.82,0.35,0.07,0.37,0.09,0.05,0.02,0.05,0.02,5.68,0.19,1.58,3.0,0.79,1.07,2.1,2.68,0.37,9.39,0.68,6.59,2.19,4.19,0.12,0.44,3.8,0.0,0.0,1.51,0.07,1.35,0.07,0.02,0.0,71.44,45.17,5.85,0.09,0.28,0.0,0.0,3.96,3.91,1.58,8.71,1.89,16-1519,1,1,Judgment REVERSED and case REMANDED.
lakhani-v-gonzales-opposition.txt,1.0,5697.0,96.2,45.8,14.32,28.11,12.89,23.7,63.84,40.25,5.81,2.07,0.58,0.04,0.0,1.4,0.05,3.74,9.13,13.69,5.99,1.76,3.48,1.86,8.92,1.88,1.07,0.68,8.67,0.56,2.63,1.39,1.25,0.02,0.35,0.23,4.6,0.61,0.02,0.19,1.39,8.69,2.58,1.47,0.9,1.19,0.67,3.23,0.95,0.79,0.14,0.02,0.07,0.0,0.04,0.0,0.04,4.6,0.77,0.93,2.7,0.28,0.26,4.32,3.84,0.33,10.51,2.28,5.09,3.09,3.74,0.11,0.72,0.68,0.02,0.0,0.95,0.02,0.91,0.02,0.0,0.0,27.94,9.46,5.72,0.07,0.7,0.0,0.0,2.19,2.04,1.14,4.99,1.63,06-1675,3,0,Petition DENIED.
lamar-archer-cofrin-llp-v-appling-0.pdf,1.0,11288.0,96.79,43.48,7.79,58.28,11.25,26.45,60.9,34.85,4.71,1.16,0.44,0.01,0.02,0.55,0.14,3.55,8.83,12.02,3.74,2.38,4.21,0.81,6.71,2.66,1.73,0.74,11.6,2.0,3.06,2.37,0.65,0.02,0.21,0.08,2.69,0.09,0.04,0.07,0.56,10.58,3.53,1.92,0.98,2.16,0.87,3.1,0.69,0.6,0.06,0.02,0.35,0.02,0.18,0.0,0.16,4.3,0.21,0.99,2.57,0.58,0.4,2.38,3.23,0.31,6.95,0.55,4.62,1.79,5.38,0.19,0.39,5.92,0.0,0.0,1.28,0.01,1.2,0.04,0.02,0.0,84.76,53.69,7.18,0.14,0.64,0.01,0.0,3.45,4.34,2.21,10.14,2.97,16-1215,0,0,Adjudged to be AFFIRMED.
lamar-archer-cofrin-llp-v-appling.pdf,1.0,7116.0,97.3,45.47,9.52,54.88,11.72,27.71,61.64,36.86,5.0,1.39,0.6,0.01,0.0,0.65,0.13,3.61,10.3,12.13,4.45,1.9,4.12,0.86,6.7,2.59,1.64,0.7,10.02,1.5,3.04,2.28,0.73,0.0,0.18,0.18,3.2,0.07,0.1,0.11,0.6,10.44,4.13,1.31,1.01,2.25,0.72,2.89,0.65,0.6,0.03,0.01,0.31,0.0,0.15,0.0,0.15,4.16,0.28,0.84,2.63,0.46,0.38,2.22,2.98,0.46,7.17,0.46,4.83,1.87,4.68,0.15,0.42,5.8,0.0,0.0,1.03,0.0,0.97,0.01,0.01,0.0,70.69,40.87,6.87,0.14,0.39,0.01,0.0,3.51,4.67,2.54,8.77,2.91,16-1215,0,0,Adjudged to be AFFIRMED.
lane-v-franks-amicus-merits.pdf,1.0,10298.0,95.51,52.95,9.88,38.18,13.27,29.32,65.7,37.89,5.87,1.91,0.47,0.02,0.01,0.95,0.47,3.96,7.5,14.15,4.88,2.33,4.36,1.36,7.69,2.81,1.83,1.06,7.56,1.09,3.12,1.87,1.17,0.09,0.27,0.16,5.35,0.02,0.0,0.11,0.89,9.73,3.06,1.79,1.01,1.4,1.1,2.81,2.42,0.67,1.62,0.1,0.53,0.08,0.36,0.01,0.09,8.07,0.24,1.62,4.98,0.36,1.38,2.9,3.54,0.42,8.89,0.42,6.11,2.41,6.91,0.14,0.31,0.4,0.02,0.01,0.72,0.01,0.62,0.02,0.03,0.0,52.85,34.69,5.67,0.15,0.28,0.0,0.0,3.29,2.65,1.65,3.03,1.44,13-483,2,1,"Adjudged to be AFFIRMED IN PART, REVERSED IN PART, and case REMANDED."
lane-v-holder-opposition.pdf,1.0,3346.0,97.69,44.3,9.22,39.67,10.76,26.36,59.29,37.15,5.2,1.7,0.66,0.0,0.0,0.27,0.78,3.5,8.22,14.64,4.15,1.61,3.62,1.23,6.22,1.55,1.05,1.11,11.0,1.2,2.33,1.55,0.78,0.06,0.27,0.15,3.59,0.09,0.0,0.3,0.15,8.49,1.46,1.49,0.78,2.15,0.84,3.11,0.54,0.51,0.0,0.03,1.37,0.36,0.96,0.42,0.18,4.57,0.21,1.79,2.03,0.36,0.54,1.82,3.05,0.39,8.85,1.29,6.43,1.17,4.42,0.45,1.08,1.82,0.0,0.0,1.64,0.03,1.58,0.0,0.03,0.0,71.82,50.96,5.05,0.12,0.24,0.0,0.0,3.74,1.97,0.93,7.53,1.29,12-1401,3,0,Petition DENIED.
lanus-v-united-states-opposition.pdf,1.0,6946.0,96.15,46.49,6.44,30.64,11.52,21.48,53.6,31.9,4.29,0.96,0.32,0.0,0.0,0.42,0.23,3.33,6.12,12.47,3.8,1.86,3.67,1.14,6.52,2.52,1.68,0.89,13.56,0.81,1.83,1.04,0.75,0.14,0.16,0.2,3.1,0.09,0.04,0.14,0.48,8.02,1.76,1.84,0.82,1.21,0.88,2.52,1.18,0.95,0.01,0.17,0.99,0.62,0.72,0.0,0.13,5.5,0.91,0.55,3.3,0.46,0.49,1.9,3.38,0.29,8.52,0.82,5.63,2.12,3.84,0.2,0.53,0.27,0.0,0.2,1.01,0.0,0.91,0.09,0.06,0.0,82.51,60.02,7.33,0.16,0.92,0.0,0.0,2.78,2.39,1.28,6.45,1.18,12-862,3,0,Petition DENIED Justice Thomas dissenting from denial of certiorari.
lara-v-office-personnel-management.pdf,1.0,3447.0,97.32,45.27,10.2,29.16,9.39,23.24,53.84,31.65,4.55,1.02,0.35,0.03,0.03,0.0,0.61,3.54,7.31,12.21,4.32,1.1,2.35,1.04,6.99,2.41,1.54,0.58,13.81,1.39,1.25,0.73,0.52,0.03,0.23,0.17,2.12,0.0,0.15,0.0,0.0,6.99,2.73,0.78,0.55,1.25,0.84,1.94,0.81,0.64,0.0,0.17,0.81,0.0,0.09,0.03,0.7,4.61,0.03,1.36,2.99,0.2,0.26,2.47,3.77,0.38,8.91,0.46,4.93,3.37,3.68,0.26,0.7,0.12,0.0,0.12,1.86,0.03,1.8,0.0,0.0,0.0,66.0,38.32,6.53,0.12,0.52,0.0,0.0,3.89,2.38,1.22,11.14,1.89,11-915,3,0,Petition DENIED.
laroche-v-shinseki-opposition.txt,1.0,2364.0,98.03,49.83,16.1,26.47,12.71,23.39,62.27,39.51,4.65,0.55,0.3,0.0,0.0,0.25,0.0,4.1,10.96,13.32,5.75,1.44,3.0,1.52,9.94,2.12,1.4,1.02,6.18,0.93,0.97,0.51,0.47,0.0,0.17,0.17,4.48,0.0,1.27,0.0,0.25,8.16,2.79,1.18,0.97,1.06,0.85,2.71,0.55,0.47,0.08,0.0,0.34,0.0,0.08,0.0,0.25,4.31,0.08,0.51,3.68,0.17,0.21,2.88,6.09,0.47,10.49,1.02,5.8,3.72,3.51,0.13,0.68,0.21,0.0,0.0,1.06,0.0,1.02,0.08,0.04,0.0,24.15,9.39,3.51,0.08,0.08,0.0,0.0,1.69,2.37,0.93,5.58,0.51,08-1413,3,0,Petition DENIED.
larosas-intl-fuel-co-v-united-states-opposition.txt,1.0,3352.0,98.14,38.83,9.4,47.27,11.17,24.16,63.01,39.98,5.07,1.61,0.78,0.0,0.0,0.18,0.66,3.46,10.47,14.62,4.77,2.0,3.37,1.52,7.1,2.0,1.37,0.54,7.82,0.95,3.58,2.36,1.19,0.06,0.18,0.12,2.24,0.03,0.12,0.0,0.21,7.73,1.79,1.04,1.55,0.95,0.57,2.77,0.45,0.42,0.03,0.0,0.18,0.0,0.06,0.0,0.12,3.91,0.3,0.63,1.58,0.42,1.16,3.4,2.74,0.18,9.49,0.72,6.8,2.03,4.62,0.45,1.01,6.35,0.0,0.03,1.04,0.0,0.92,0.06,0.03,0.0,25.6,10.89,5.7,0.06,0.21,0.0,0.0,1.25,1.25,2.24,3.16,0.84,07-1049,3,0,Petition DENIED.
larrabee-v-united-states.pdf,1.0,8226.0,97.39,51.8,5.01,29.22,9.8,21.5,56.37,34.44,5.01,1.76,0.44,0.01,0.04,1.14,0.13,3.25,8.06,12.95,3.87,1.59,3.31,0.91,5.85,2.18,1.42,0.91,12.84,1.28,1.98,1.07,0.86,0.13,0.5,0.07,3.71,0.06,0.04,0.51,0.72,7.32,1.91,1.59,0.62,1.58,0.62,1.95,0.94,0.74,0.1,0.07,0.45,0.1,0.07,0.12,0.17,5.7,0.56,0.92,4.07,0.24,0.24,1.92,3.17,0.52,8.61,0.63,5.49,2.44,4.95,0.49,0.49,0.45,0.0,0.05,1.17,0.01,0.77,0.06,0.01,0.0,106.87,80.56,6.02,0.13,0.29,0.0,0.0,3.36,3.81,1.39,8.69,2.63,18-306,3,0,Petition DENIED.
larue-v-dewolff-boberg-and-assocs-amicus-invitation-petition.txt,1.0,7149.0,98.37,48.88,3.92,28.1,13.99,23.81,62.19,38.15,4.92,1.26,0.42,0.0,0.0,0.48,0.36,3.66,10.18,14.32,4.25,1.86,3.3,0.95,6.64,2.11,1.36,0.77,9.51,2.55,3.65,1.89,1.75,0.03,0.35,1.15,3.66,0.01,0.0,0.1,0.41,8.1,1.4,1.87,0.67,1.33,1.06,2.55,0.97,0.87,0.0,0.06,0.43,0.06,0.31,0.0,0.1,7.26,0.2,4.22,1.96,0.69,1.41,2.11,3.65,2.57,7.22,0.62,5.97,0.74,2.83,0.08,0.34,1.65,0.0,0.03,0.71,0.03,0.62,0.13,0.01,0.0,31.75,9.76,6.1,0.04,0.45,0.0,0.0,1.17,2.49,1.34,8.39,2.0,06-856,1,1,Judgment VACATED and case REMANDED.
larue-v-dewolff-boberg-and-assocs-inc-amicus-merits.txt,1.0,11771.0,97.76,45.79,4.56,47.45,15.37,25.0,64.75,39.8,4.88,1.2,0.33,0.03,0.01,0.46,0.37,3.68,9.37,14.89,4.55,2.2,4.2,1.22,6.78,2.03,1.24,0.88,8.73,2.47,4.65,2.91,1.73,0.04,0.19,1.01,4.06,0.01,0.03,0.08,0.42,9.89,1.33,2.23,1.18,2.35,0.85,3.59,0.8,0.75,0.01,0.03,0.52,0.12,0.42,0.0,0.07,7.99,0.31,3.87,2.42,0.9,1.67,2.09,4.22,2.25,7.23,0.69,5.74,0.88,3.12,0.3,0.19,1.89,0.03,0.02,0.65,0.0,0.55,0.08,0.02,0.0,31.37,8.95,5.86,0.13,0.72,0.0,0.0,1.33,2.68,1.09,8.65,1.96,06-856,1,1,Judgment VACATED and case REMANDED.
latif-v-obama-opposition.pdf,1.0,7433.0,96.58,49.57,9.42,32.23,9.74,24.9,60.16,36.94,6.2,2.11,0.81,0.04,0.0,1.14,0.12,4.09,9.3,12.55,4.51,2.04,3.31,1.17,7.6,2.57,1.71,0.62,8.03,0.96,2.09,1.22,0.85,0.04,0.4,0.24,3.97,0.09,0.04,0.07,1.22,10.32,4.17,1.28,0.65,1.26,1.63,2.13,0.85,0.69,0.12,0.03,0.4,0.12,0.16,0.03,0.13,3.97,0.2,0.87,2.8,0.24,0.36,2.65,3.51,0.39,7.79,0.46,5.85,1.44,3.73,0.39,0.89,0.2,0.09,0.04,1.13,0.01,1.02,0.0,0.07,0.0,48.34,24.84,6.65,0.08,0.59,0.0,0.0,3.96,3.28,1.59,4.53,2.83,11-1027,3,0,Petition DENIED.
lattimore-v-united-states-opposition.pdf,1.0,7217.0,97.85,36.18,19.1,16.81,11.58,25.43,60.91,37.55,5.02,1.23,0.97,0.01,0.0,0.04,0.21,3.78,9.84,13.62,4.25,1.64,3.88,1.22,6.68,2.62,1.29,1.05,6.43,1.16,3.12,1.23,1.86,0.06,0.26,0.61,1.9,0.06,0.0,0.0,0.14,10.18,2.84,1.83,0.97,2.11,0.68,3.26,0.89,0.86,0.01,0.0,0.55,0.07,0.37,0.0,0.14,4.79,0.18,1.15,3.03,0.3,1.15,2.44,2.67,0.19,9.7,0.75,7.23,1.82,4.0,0.51,0.93,0.35,0.01,0.01,0.91,0.0,0.82,0.03,0.03,0.0,53.03,34.49,5.43,0.1,0.39,0.0,0.0,3.21,3.28,1.66,3.05,1.41,12-1092,3,0,Petition DENIED.
laturner-v-united-stateslea-v-united-states.pdf,1.0,7822.0,96.27,42.2,5.77,49.31,9.67,21.76,58.57,36.27,5.14,1.38,0.49,0.01,0.01,0.06,0.81,3.76,9.5,11.34,4.62,1.87,3.57,1.6,7.29,2.14,1.25,0.59,9.68,1.2,3.39,2.33,1.06,0.01,0.35,0.54,3.35,0.04,0.09,0.03,0.06,8.32,1.98,1.28,1.07,1.78,0.73,3.23,0.72,0.7,0.0,0.01,0.5,0.05,0.22,0.0,0.22,5.5,0.12,0.95,4.18,0.35,0.26,2.01,4.04,0.65,6.98,0.45,4.28,2.37,3.59,0.18,1.02,2.39,0.04,0.01,1.78,0.03,1.7,0.0,0.04,0.0,66.77,45.0,5.51,0.22,0.52,0.0,0.0,3.81,3.61,1.41,5.43,1.27,19-1279,3,0,Petition DENIED.
laurel-abarca-v-sessions.pdf,1.0,5515.0,97.86,38.78,24.89,30.68,11.91,23.23,56.45,35.07,4.3,1.29,0.78,0.02,0.0,0.42,0.07,3.01,8.81,13.13,4.04,1.72,3.21,1.2,6.53,2.43,0.92,0.89,11.55,0.89,1.85,1.07,0.78,0.07,0.33,0.2,1.5,0.05,0.04,0.07,0.38,8.49,3.34,1.2,0.67,1.47,0.71,2.39,0.89,0.87,0.0,0.02,0.16,0.0,0.13,0.02,0.02,4.86,0.09,1.23,3.17,0.2,0.63,1.31,3.86,0.36,11.51,3.25,4.55,2.9,2.25,0.09,0.42,0.0,0.04,0.13,1.02,0.0,0.92,0.0,0.04,0.0,68.4,45.75,5.4,0.13,0.6,0.0,0.0,3.68,2.83,1.09,7.11,1.81,16-837,3,0,Petition DENIED.
law-v-siegel-amicus-invitation.pdf,1.0,6865.0,97.99,45.25,5.13,42.7,11.35,25.42,56.97,35.89,4.4,1.53,0.6,0.0,0.0,0.84,0.09,2.87,9.63,13.08,4.14,1.57,3.93,0.87,6.58,2.53,1.51,0.86,10.88,1.44,2.1,1.51,0.58,0.04,0.35,0.01,3.09,0.01,0.09,0.17,0.82,7.41,1.65,1.34,0.68,1.59,0.7,2.81,0.55,0.48,0.04,0.01,0.28,0.01,0.1,0.0,0.16,4.3,0.19,0.93,2.71,0.25,0.61,2.49,2.86,0.35,7.68,0.76,5.13,1.72,3.38,0.25,0.61,4.53,0.07,0.03,1.19,0.0,1.09,0.0,0.03,0.0,77.55,57.04,5.77,0.19,0.17,0.0,0.0,3.1,2.11,1.84,5.27,2.05,12-5196,1,1,Judgment REVERSED and case REMANDED.
lebowitz-v-united-states-opposition.pdf,1.0,2998.0,96.39,47.06,8.97,38.2,10.16,24.55,61.87,36.39,5.44,2.33,0.83,0.13,0.0,1.33,0.03,3.1,8.27,12.84,4.5,2.17,3.4,1.33,7.47,1.83,0.77,0.8,8.17,0.57,3.0,1.83,1.13,0.13,0.57,0.2,4.64,0.03,0.03,0.2,1.27,9.84,3.24,1.77,0.8,2.07,0.4,3.24,2.27,2.13,0.13,0.0,1.57,0.27,0.4,1.03,0.0,5.0,0.53,0.47,3.37,0.57,0.5,3.4,2.57,0.07,7.77,0.87,5.44,1.5,1.67,0.77,1.23,0.23,0.4,0.03,1.8,0.1,1.63,0.67,0.1,0.0,74.22,52.74,5.3,0.1,0.33,0.0,0.0,3.34,3.5,1.37,5.8,1.73,12-429,3,0,Petition DENIED.
ledbetter-v-goodyear-tire-rubber-co-amicus-merits.txt,1.0,8977.0,96.18,40.58,22.04,24.88,16.26,26.92,70.81,41.71,6.56,1.64,0.45,0.0,0.0,0.95,0.25,4.92,10.14,13.61,5.34,2.43,4.07,1.47,7.7,3.4,2.43,0.86,4.44,1.57,3.26,1.6,1.66,0.08,0.57,0.46,3.31,0.02,0.12,0.91,0.36,11.93,2.66,3.04,0.98,2.33,0.95,3.75,0.59,0.49,0.0,0.07,0.51,0.22,0.08,0.19,0.03,7.52,0.19,3.21,3.73,0.46,0.77,2.54,4.5,0.55,11.44,0.94,5.37,5.41,7.9,0.03,0.23,2.68,0.0,0.01,0.51,0.02,0.4,0.07,0.01,0.0,19.45,7.57,4.62,0.03,0.06,0.0,0.0,1.34,1.8,1.2,1.72,1.1,05-1074,0,0,Adjudged to be AFFIRMED.
lee-v-tam-1.pdf,1.0,3499.0,95.2,46.57,6.34,27.2,12.72,25.98,60.22,36.15,5.37,1.34,0.26,0.0,0.0,0.91,0.17,4.03,8.17,11.77,4.23,1.66,4.57,1.74,7.83,2.74,1.71,0.83,9.43,1.91,2.94,1.51,1.43,0.09,0.69,0.06,5.09,0.11,0.03,0.03,1.03,10.8,2.43,1.97,1.2,2.29,0.71,3.94,1.49,1.03,0.4,0.03,0.57,0.06,0.14,0.03,0.37,3.89,0.34,0.86,1.94,0.34,0.63,1.23,5.54,0.34,7.32,0.4,5.23,1.77,4.97,0.63,0.49,0.63,0.14,0.09,0.63,0.0,0.51,0.06,0.06,0.0,58.25,36.18,6.69,0.09,0.37,0.0,0.0,4.29,2.34,1.6,5.32,1.37,15-1293,0,0,Adjudged to be AFFIRMED.
lee-v-tam-2.pdf,1.0,3499.0,95.2,46.57,6.34,27.2,12.72,25.98,60.22,36.15,5.37,1.34,0.26,0.0,0.0,0.91,0.17,4.03,8.17,11.77,4.23,1.66,4.57,1.74,7.83,2.74,1.71,0.83,9.43,1.91,2.94,1.51,1.43,0.09,0.69,0.06,5.09,0.11,0.03,0.03,1.03,10.8,2.43,1.97,1.2,2.29,0.71,3.94,1.49,1.03,0.4,0.03,0.57,0.06,0.14,0.03,0.37,3.89,0.34,0.86,1.94,0.34,0.63,1.23,5.54,0.34,7.32,0.4,5.23,1.77,4.97,0.63,0.49,0.63,0.14,0.09,0.63,0.0,0.51,0.06,0.06,0.0,58.25,36.18,6.69,0.09,0.37,0.0,0.0,4.29,2.34,1.6,5.32,1.37,15-1293,0,0,Adjudged to be AFFIRMED.
lee-v-tam-3.pdf,1.0,23905.0,97.29,42.59,11.27,34.02,15.13,25.33,64.58,39.28,4.66,1.09,0.4,0.01,0.04,0.41,0.24,3.56,9.38,14.11,4.57,1.58,5.33,1.28,7.53,2.05,1.42,0.8,7.49,1.62,2.14,1.3,0.82,0.06,0.23,0.13,4.18,0.08,0.09,0.08,0.4,10.77,1.99,2.45,0.61,3.38,0.61,4.38,1.18,0.61,0.56,0.0,0.58,0.14,0.24,0.06,0.18,5.6,0.63,0.99,3.51,0.45,0.41,1.42,4.84,0.79,7.97,0.44,5.99,1.42,6.6,0.54,0.24,1.58,0.18,0.04,0.82,0.04,0.7,0.03,0.03,0.0,54.49,34.03,6.43,0.15,0.6,0.0,0.0,3.35,2.09,1.21,5.57,1.04,15-1293,0,0,Adjudged to be AFFIRMED.
